Order ID,Product,Quantity Ordered,Price Each,Order Date,City,State,Category
142390,USB-C Charging Cable,1,11.95,2019-01-19 15:58:00, Los Angeles,California,Charging Cable
142391,AA Batteries (4-pack),1,3.84,2019-01-17 02:34:00, San Francisco,California,Batteries
142392,27in 4K Gaming Monitor,1,389.99,2019-01-14 16:55:00, Atlanta,Georgia,Monitor
142393,Wired Headphones,1,11.99,2019-01-21 16:31:00, San Francisco,California,Headphones
142394,AAA Batteries (4-pack),1,2.99,2019-01-14 12:52:00, San Francisco,California,Batteries
142395,Wired Headphones,1,11.99,2019-01-27 09:27:00, Atlanta,Georgia,Headphones
142396,Vareebadd Phone,1,400.0,2019-01-09 09:56:00, San Francisco,California,Phone
142396,USB-C Charging Cable,1,11.95,2019-01-09 09:56:00, San Francisco,California,Charging Cable
142397,AA Batteries (4-pack),1,3.84,2019-01-07 09:43:00, Portland,Oregon,Batteries
142398,Wired Headphones,1,11.99,2019-01-18 21:31:00, Boston,Massachusetts,Headphones
142399,Bose SoundSport Headphones,1,99.99,2019-01-11 06:38:00, Seattle,Washington,Headphones
142400,Vareebadd Phone,1,400.0,2019-01-26 07:00:00, Seattle,Washington,Phone
142401,USB-C Charging Cable,1,11.95,2019-01-25 18:59:00, San Francisco,California,Charging Cable
142402,AAA Batteries (4-pack),1,2.99,2019-01-29 15:08:00, San Francisco,California,Batteries
142403,AA Batteries (4-pack),1,3.84,2019-01-03 17:57:00, San Francisco,California,Batteries
142404,Lightning Charging Cable,1,14.95,2019-01-03 23:01:00, San Francisco,California,Charging Cable
142405,AA Batteries (4-pack),1,3.84,2019-01-09 20:02:00, Boston,Massachusetts,Batteries
142406,Google Phone,1,600.0,2019-01-30 15:08:00, Los Angeles,California,Phone
142407,USB-C Charging Cable,1,11.95,2019-01-14 14:41:00, Los Angeles,California,Charging Cable
142408,34in Ultrawide Monitor,1,379.99,2019-01-17 14:21:00, Seattle,Washington,Monitor
142409,Lightning Charging Cable,1,14.95,2019-01-29 14:48:00, Los Angeles,California,Charging Cable
142410,USB-C Charging Cable,1,11.95,2019-01-19 19:12:00, San Francisco,California,Charging Cable
142411,Google Phone,1,600.0,2019-01-15 12:45:00, Los Angeles,California,Phone
142412,20in Monitor,1,109.99,2019-01-25 09:40:00, Portland,Oregon,Monitor
142413,27in 4K Gaming Monitor,1,389.99,2019-01-30 23:01:00, Dallas,Texas,Monitor
142414,AA Batteries (4-pack),2,3.84,2019-01-21 13:10:00, Portland,Oregon,Batteries
142415,Lightning Charging Cable,2,14.95,2019-01-02 12:43:00, New York City,New York,Charging Cable
142416,Apple Airpods Headphones,1,150.0,2019-01-09 06:10:00, Austin,Texas,Headphones
142417,AA Batteries (4-pack),1,3.84,2019-01-05 18:55:00, Atlanta,Georgia,Batteries
142418,ThinkPad Laptop,1,999.99,2019-01-24 18:07:00, San Francisco,California,Laptop
142419,Google Phone,1,600.0,2019-01-17 10:20:00, New York City,New York,Phone
142419,Wired Headphones,2,11.99,2019-01-17 10:20:00, New York City,New York,Headphones
142420,34in Ultrawide Monitor,1,379.99,2019-01-30 15:43:00, Los Angeles,California,Monitor
142421,iPhone,1,700.0,2019-01-06 14:23:00, San Francisco,California,Phone
142422,AA Batteries (4-pack),2,3.84,2019-01-15 11:56:00, Dallas,Texas,Batteries
142423,USB-C Charging Cable,1,11.95,2019-01-29 19:17:00, San Francisco,California,Charging Cable
142424,Lightning Charging Cable,1,14.95,2019-01-16 08:28:00, Los Angeles,California,Charging Cable
142425,USB-C Charging Cable,1,11.95,2019-01-13 03:29:00, New York City,New York,Charging Cable
142426,AAA Batteries (4-pack),1,2.99,2019-01-09 11:22:00, San Francisco,California,Batteries
142427,27in FHD Monitor,1,149.99,2019-01-14 22:33:00, San Francisco,California,Monitor
142428,USB-C Charging Cable,1,11.95,2019-01-24 16:41:00, Austin,Texas,Charging Cable
142429,Apple Airpods Headphones,1,150.0,2019-01-10 16:37:00, Los Angeles,California,Headphones
142430,Macbook Pro Laptop,1,1700.0,2019-01-11 16:52:00, Boston,Massachusetts,Laptop
142431,Vareebadd Phone,1,400.0,2019-01-10 06:30:00, Atlanta,Georgia,Phone
142432,34in Ultrawide Monitor,1,379.99,2019-01-05 23:33:00, Portland,Maine,Monitor
142433,Wired Headphones,1,11.99,2019-01-12 18:41:00, Austin,Texas,Headphones
142434,Wired Headphones,1,11.99,2019-01-11 16:06:00, Seattle,Washington,Headphones
142435,Macbook Pro Laptop,1,1700.0,2019-01-05 20:59:00, Boston,Massachusetts,Laptop
142436,AA Batteries (4-pack),1,3.84,2019-01-09 13:51:00, Seattle,Washington,Batteries
142437,20in Monitor,1,109.99,2019-01-21 20:39:00, Portland,Oregon,Monitor
142438,Lightning Charging Cable,1,14.95,2019-01-27 20:33:00, New York City,New York,Charging Cable
142439,Flatscreen TV,1,300.0,2019-01-01 09:58:00, New York City,New York,TV
142440,iPhone,1,700.0,2019-01-20 23:55:00, Los Angeles,California,Phone
142441,AAA Batteries (4-pack),1,2.99,2019-01-17 19:56:00, Boston,Massachusetts,Batteries
142442,34in Ultrawide Monitor,1,379.99,2019-01-14 14:40:00, New York City,New York,Monitor
142443,Bose SoundSport Headphones,1,99.99,2019-01-31 12:24:00, San Francisco,California,Headphones
142444,Wired Headphones,1,11.99,2019-01-07 12:19:00, San Francisco,California,Headphones
142445,34in Ultrawide Monitor,1,379.99,2019-01-09 06:41:00, Atlanta,Georgia,Monitor
142446,Apple Airpods Headphones,1,150.0,2019-01-24 20:00:00, Atlanta,Georgia,Headphones
142447,Wired Headphones,1,11.99,2019-01-26 13:42:00, Dallas,Texas,Headphones
142448,27in FHD Monitor,1,149.99,2019-01-08 13:30:00, Austin,Texas,Monitor
142449,iPhone,1,700.0,2019-01-26 14:27:00, Seattle,Washington,Phone
142450,34in Ultrawide Monitor,1,379.99,2019-01-12 18:55:00, Dallas,Texas,Monitor
142451,AAA Batteries (4-pack),1,2.99,2019-01-01 06:41:00, Boston,Massachusetts,Batteries
142452,AAA Batteries (4-pack),1,2.99,2019-01-28 14:57:00, Portland,Oregon,Batteries
142453,Vareebadd Phone,1,400.0,2019-01-14 07:41:00, Seattle,Washington,Phone
142453,Bose SoundSport Headphones,1,99.99,2019-01-14 07:41:00, Seattle,Washington,Headphones
142454,AA Batteries (4-pack),1,3.84,2019-01-23 12:17:00, Boston,Massachusetts,Batteries
142455,USB-C Charging Cable,1,11.95,2019-01-05 17:22:00, San Francisco,California,Charging Cable
142456,Flatscreen TV,1,300.0,2019-01-28 21:00:00, San Francisco,California,TV
142457,Lightning Charging Cable,1,14.95,2019-01-10 12:03:00, New York City,New York,Charging Cable
142458,Apple Airpods Headphones,1,150.0,2019-01-16 14:02:00, San Francisco,California,Headphones
142459,USB-C Charging Cable,1,11.95,2019-01-07 06:56:00, Austin,Texas,Charging Cable
142460,27in 4K Gaming Monitor,1,389.99,2019-01-06 21:03:00, Boston,Massachusetts,Monitor
142461,Bose SoundSport Headphones,1,99.99,2019-01-18 13:29:00, Los Angeles,California,Headphones
142462,Wired Headphones,1,11.99,2019-01-29 06:01:00, Austin,Texas,Headphones
142463,Lightning Charging Cable,1,14.95,2019-01-06 02:23:00, Boston,Massachusetts,Charging Cable
142464,Macbook Pro Laptop,1,1700.0,2019-01-11 20:59:00, New York City,New York,Laptop
142465,Lightning Charging Cable,1,14.95,2019-01-28 09:32:00, Los Angeles,California,Charging Cable
142466,Lightning Charging Cable,1,14.95,2019-01-08 18:09:00, Boston,Massachusetts,Charging Cable
142467,AAA Batteries (4-pack),3,2.99,2019-01-30 07:12:00, Atlanta,Georgia,Batteries
142468,Apple Airpods Headphones,1,150.0,2019-01-25 07:35:00, Seattle,Washington,Headphones
142469,Wired Headphones,1,11.99,2019-01-03 09:52:00, Boston,Massachusetts,Headphones
142470,34in Ultrawide Monitor,1,379.99,2019-01-15 18:55:00, Dallas,Texas,Monitor
142471,Bose SoundSport Headphones,1,99.99,2019-01-19 19:07:00, Dallas,Texas,Headphones
142472,AAA Batteries (4-pack),2,2.99,2019-01-19 10:03:00, Boston,Massachusetts,Batteries
142473,AA Batteries (4-pack),3,3.84,2019-01-29 12:11:00, Dallas,Texas,Batteries
142474,USB-C Charging Cable,1,11.95,2019-01-02 10:18:00, San Francisco,California,Charging Cable
142475,AA Batteries (4-pack),1,3.84,2019-01-11 14:39:00, Dallas,Texas,Batteries
142476,AA Batteries (4-pack),2,3.84,2019-01-31 14:10:00, Dallas,Texas,Batteries
142477,AA Batteries (4-pack),1,3.84,2019-01-29 16:30:00, Seattle,Washington,Batteries
142478,Lightning Charging Cable,1,14.95,2019-01-06 19:11:00, New York City,New York,Charging Cable
142479,ThinkPad Laptop,1,999.99,2019-01-21 23:06:00, Los Angeles,California,Laptop
142480,AAA Batteries (4-pack),1,2.99,2019-01-14 10:54:00, Austin,Texas,Batteries
142481,27in 4K Gaming Monitor,1,389.99,2019-01-20 16:11:00, San Francisco,California,Monitor
142482,27in FHD Monitor,1,149.99,2019-01-29 12:35:00, New York City,New York,Monitor
142483,AA Batteries (4-pack),1,3.84,2019-01-05 18:54:00, Boston,Massachusetts,Batteries
142484,Wired Headphones,1,11.99,2019-01-31 23:29:00, San Francisco,California,Headphones
142485,Bose SoundSport Headphones,1,99.99,2019-01-06 06:43:00, New York City,New York,Headphones
142486,USB-C Charging Cable,1,11.95,2019-01-03 11:59:00, Boston,Massachusetts,Charging Cable
142487,Lightning Charging Cable,1,14.95,2019-01-04 13:24:00, Los Angeles,California,Charging Cable
142488,ThinkPad Laptop,1,999.99,2019-01-27 18:07:00, Dallas,Texas,Laptop
142489,AA Batteries (4-pack),1,3.84,2019-01-22 16:53:00, San Francisco,California,Batteries
142490,Wired Headphones,1,11.99,2019-01-02 14:24:00, San Francisco,California,Headphones
142491,Lightning Charging Cable,1,14.95,2019-01-09 18:23:00, San Francisco,California,Charging Cable
142492,USB-C Charging Cable,1,11.95,2019-01-16 17:55:00, San Francisco,California,Charging Cable
142493,Wired Headphones,1,11.99,2019-01-12 10:42:00, San Francisco,California,Headphones
142494,Bose SoundSport Headphones,1,99.99,2019-01-16 09:35:00, San Francisco,California,Headphones
142495,AAA Batteries (4-pack),1,2.99,2019-01-17 14:10:00, San Francisco,California,Batteries
142496,USB-C Charging Cable,1,11.95,2019-01-04 19:01:00, Portland,Oregon,Charging Cable
142497,AA Batteries (4-pack),1,3.84,2019-01-16 14:22:00, Dallas,Texas,Batteries
142498,AA Batteries (4-pack),1,3.84,2019-01-15 12:45:00, Seattle,Washington,Batteries
142499,Lightning Charging Cable,1,14.95,2019-01-29 10:21:00, San Francisco,California,Charging Cable
142500,AAA Batteries (4-pack),1,2.99,2019-01-11 18:03:00, Dallas,Texas,Batteries
142501,AA Batteries (4-pack),1,3.84,2019-01-21 11:09:00, Los Angeles,California,Batteries
142502,USB-C Charging Cable,1,11.95,2019-01-28 11:14:00, San Francisco,California,Charging Cable
142503,Apple Airpods Headphones,1,150.0,2019-01-22 15:25:00, Portland,Oregon,Headphones
142504,Google Phone,1,600.0,2019-01-02 15:45:00, Boston,Massachusetts,Phone
142504,USB-C Charging Cable,2,11.95,2019-01-02 15:45:00, Boston,Massachusetts,Charging Cable
142505,USB-C Charging Cable,1,11.95,2019-01-01 14:41:00, New York City,New York,Charging Cable
142506,Bose SoundSport Headphones,1,99.99,2019-01-23 17:44:00, Boston,Massachusetts,Headphones
142507,AAA Batteries (4-pack),1,2.99,2019-01-11 09:01:00, New York City,New York,Batteries
142508,Google Phone,1,600.0,2019-01-10 20:25:00, Dallas,Texas,Phone
142509,USB-C Charging Cable,1,11.95,2019-01-11 20:49:00, Seattle,Washington,Charging Cable
142510,27in 4K Gaming Monitor,1,389.99,2019-01-03 11:19:00, Los Angeles,California,Monitor
142511,Bose SoundSport Headphones,1,99.99,2019-01-04 15:09:00, Dallas,Texas,Headphones
142512,27in FHD Monitor,1,149.99,2019-01-15 10:35:00, New York City,New York,Monitor
142513,AAA Batteries (4-pack),1,2.99,2019-01-19 18:17:00, New York City,New York,Batteries
142514,Macbook Pro Laptop,1,1700.0,2019-01-20 21:55:00, Portland,Oregon,Laptop
142515,Flatscreen TV,1,300.0,2019-01-03 02:56:00, San Francisco,California,TV
142516,34in Ultrawide Monitor,1,379.99,2019-01-03 17:34:00, Los Angeles,California,Monitor
142517,Lightning Charging Cable,1,14.95,2019-01-20 23:36:00, Seattle,Washington,Charging Cable
142518,Apple Airpods Headphones,1,150.0,2019-01-10 20:18:00, Austin,Texas,Headphones
142519,AAA Batteries (4-pack),1,2.99,2019-01-13 23:01:00, Austin,Texas,Batteries
142520,AAA Batteries (4-pack),1,2.99,2019-01-22 17:39:00, San Francisco,California,Batteries
142521,20in Monitor,1,109.99,2019-01-25 11:58:00, Los Angeles,California,Monitor
142522,Wired Headphones,1,11.99,2019-01-10 20:06:00, San Francisco,California,Headphones
142523,USB-C Charging Cable,1,11.95,2019-01-18 12:22:00, Los Angeles,California,Charging Cable
142524,20in Monitor,1,109.99,2019-01-12 20:05:00, Boston,Massachusetts,Monitor
142525,AAA Batteries (4-pack),2,2.99,2019-01-01 19:47:00, Seattle,Washington,Batteries
142526,Vareebadd Phone,1,400.0,2019-01-26 11:11:00, Dallas,Texas,Phone
142527,27in 4K Gaming Monitor,1,389.99,2019-01-28 17:07:00, Seattle,Washington,Monitor
142528,34in Ultrawide Monitor,1,379.99,2019-01-25 19:33:00, Los Angeles,California,Monitor
142529,27in 4K Gaming Monitor,1,389.99,2019-01-06 19:22:00, Dallas,Texas,Monitor
142530,ThinkPad Laptop,1,999.99,2019-01-25 15:54:00, Boston,Massachusetts,Laptop
142531,Wired Headphones,1,11.99,2019-01-05 16:13:00, Portland,Oregon,Headphones
142532,Bose SoundSport Headphones,1,99.99,2019-01-19 18:38:00, Seattle,Washington,Headphones
142533,AA Batteries (4-pack),1,3.84,2019-01-15 13:45:00, Los Angeles,California,Batteries
142534,AA Batteries (4-pack),3,3.84,2019-01-01 10:11:00, New York City,New York,Batteries
142535,Wired Headphones,1,11.99,2019-01-02 23:01:00, Austin,Texas,Headphones
142536,AA Batteries (4-pack),3,3.84,2019-01-22 09:58:00, Los Angeles,California,Batteries
142537,USB-C Charging Cable,1,11.95,2019-01-28 12:13:00, San Francisco,California,Charging Cable
142538,USB-C Charging Cable,2,11.95,2019-01-04 10:48:00, New York City,New York,Charging Cable
142539,Apple Airpods Headphones,1,150.0,2019-01-19 14:35:00, Dallas,Texas,Headphones
142540,AAA Batteries (4-pack),1,2.99,2019-01-21 16:19:00, Los Angeles,California,Batteries
142541,20in Monitor,1,109.99,2019-01-29 06:25:00, Los Angeles,California,Monitor
142542,Vareebadd Phone,1,400.0,2019-01-16 13:02:00, New York City,New York,Phone
142543,Wired Headphones,1,11.99,2019-01-03 17:20:00, Dallas,Texas,Headphones
142544,USB-C Charging Cable,1,11.95,2019-01-03 20:55:00, San Francisco,California,Charging Cable
142545,Bose SoundSport Headphones,1,99.99,2019-01-04 10:19:00, San Francisco,California,Headphones
142546,27in FHD Monitor,1,149.99,2019-01-15 12:25:00, San Francisco,California,Monitor
142547,AA Batteries (4-pack),1,3.84,2019-01-20 18:21:00, Boston,Massachusetts,Batteries
142548,AA Batteries (4-pack),2,3.84,2019-01-03 18:45:00, Dallas,Texas,Batteries
142549,Flatscreen TV,1,300.0,2019-01-11 10:19:00, Austin,Texas,TV
142550,USB-C Charging Cable,1,11.95,2019-01-13 23:09:00, San Francisco,California,Charging Cable
142551,27in 4K Gaming Monitor,1,389.99,2019-01-14 16:40:00, Austin,Texas,Monitor
142552,USB-C Charging Cable,1,11.95,2019-01-12 19:42:00, Los Angeles,California,Charging Cable
142553,Wired Headphones,1,11.99,2019-01-28 17:26:00, Atlanta,Georgia,Headphones
142554,iPhone,1,700.0,2019-01-27 15:27:00, Portland,Oregon,Phone
142555,USB-C Charging Cable,1,11.95,2019-01-11 14:00:00, Boston,Massachusetts,Charging Cable
142556,Apple Airpods Headphones,1,150.0,2019-01-06 00:52:00, Dallas,Texas,Headphones
142557,USB-C Charging Cable,1,11.95,2019-01-02 19:33:00, Boston,Massachusetts,Charging Cable
142558,Vareebadd Phone,1,400.0,2019-01-25 18:00:00, Portland,Oregon,Phone
142559,AAA Batteries (4-pack),3,2.99,2019-01-14 08:55:00, San Francisco,California,Batteries
142560,LG Washing Machine,1,600.0,2019-01-26 12:27:00, Dallas,Texas,Washing Machine
142561,34in Ultrawide Monitor,1,379.99,2019-01-16 18:16:00, New York City,New York,Monitor
142562,Macbook Pro Laptop,1,1700.0,2019-01-29 21:45:00, New York City,New York,Laptop
142563,Macbook Pro Laptop,1,1700.0,2019-01-25 19:32:00, Seattle,Washington,Laptop
142564,AA Batteries (4-pack),1,3.84,2019-01-18 19:56:00, New York City,New York,Batteries
142565,27in FHD Monitor,1,149.99,2019-01-02 22:09:00, Los Angeles,California,Monitor
142566,Wired Headphones,1,11.99,2019-01-18 07:47:00, San Francisco,California,Headphones
142567,USB-C Charging Cable,1,11.95,2019-01-21 22:38:00, San Francisco,California,Charging Cable
142568,27in FHD Monitor,1,149.99,2019-01-25 18:32:00, Boston,Massachusetts,Monitor
142569,iPhone,1,700.0,2019-01-18 19:58:00, Los Angeles,California,Phone
142569,Lightning Charging Cable,1,14.95,2019-01-18 19:58:00, Los Angeles,California,Charging Cable
142570,AAA Batteries (4-pack),2,2.99,2019-01-10 18:43:00, Seattle,Washington,Batteries
142570,AA Batteries (4-pack),2,3.84,2019-01-10 18:43:00, Seattle,Washington,Batteries
142571,Lightning Charging Cable,1,14.95,2019-01-29 12:12:00, New York City,New York,Charging Cable
142572,AA Batteries (4-pack),1,3.84,2019-01-02 16:19:00, Atlanta,Georgia,Batteries
142573,27in FHD Monitor,1,149.99,2019-01-03 12:48:00, Portland,Oregon,Monitor
142574,USB-C Charging Cable,1,11.95,2019-01-01 18:17:00, Los Angeles,California,Charging Cable
142575,Google Phone,1,600.0,2019-01-07 22:25:00, Dallas,Texas,Phone
142576,AAA Batteries (4-pack),2,2.99,2019-01-04 23:46:00, San Francisco,California,Batteries
142577,USB-C Charging Cable,1,11.95,2019-01-26 12:26:00, New York City,New York,Charging Cable
142578,Bose SoundSport Headphones,1,99.99,2019-01-11 02:42:00, San Francisco,California,Headphones
142579,Bose SoundSport Headphones,1,99.99,2019-01-06 12:53:00, Portland,Oregon,Headphones
142580,ThinkPad Laptop,1,999.99,2019-01-14 19:57:00, New York City,New York,Laptop
142581,USB-C Charging Cable,1,11.95,2019-01-07 15:23:00, Boston,Massachusetts,Charging Cable
142582,Flatscreen TV,1,300.0,2019-01-10 15:55:00, Atlanta,Georgia,TV
142583,Lightning Charging Cable,2,14.95,2019-01-03 01:24:00, Dallas,Texas,Charging Cable
142584,20in Monitor,1,109.99,2019-01-02 23:16:00, Boston,Massachusetts,Monitor
142585,Lightning Charging Cable,1,14.95,2019-01-13 17:34:00, Dallas,Texas,Charging Cable
142586,Wired Headphones,1,11.99,2019-01-09 11:52:00, San Francisco,California,Headphones
142587,iPhone,1,700.0,2019-01-25 18:59:00, Boston,Massachusetts,Phone
142587,Lightning Charging Cable,1,14.95,2019-01-25 18:59:00, Boston,Massachusetts,Charging Cable
142588,AA Batteries (4-pack),1,3.84,2019-01-31 16:27:00, San Francisco,California,Batteries
142589,Apple Airpods Headphones,1,150.0,2019-01-20 18:40:00, Los Angeles,California,Headphones
142590,Wired Headphones,1,11.99,2019-01-25 15:14:00, Austin,Texas,Headphones
142591,USB-C Charging Cable,1,11.95,2019-01-07 12:47:00, San Francisco,California,Charging Cable
142592,USB-C Charging Cable,3,11.95,2019-01-04 19:22:00, Seattle,Washington,Charging Cable
142593,AAA Batteries (4-pack),2,2.99,2019-01-06 15:40:00, San Francisco,California,Batteries
142594,USB-C Charging Cable,1,11.95,2019-01-25 17:25:00, Atlanta,Georgia,Charging Cable
142595,USB-C Charging Cable,1,11.95,2019-01-22 17:48:00, San Francisco,California,Charging Cable
142596,Google Phone,1,600.0,2019-01-28 22:30:00, Dallas,Texas,Phone
142597,AA Batteries (4-pack),1,3.84,2019-01-15 19:51:00, Los Angeles,California,Batteries
142598,Flatscreen TV,1,300.0,2019-01-15 19:55:00, Austin,Texas,TV
142599,27in 4K Gaming Monitor,1,389.99,2019-01-21 18:48:00, San Francisco,California,Monitor
142600,iPhone,1,700.0,2019-01-17 17:22:00, Boston,Massachusetts,Phone
142601,Wired Headphones,1,11.99,2019-01-07 10:15:00, New York City,New York,Headphones
142602,27in 4K Gaming Monitor,1,389.99,2019-01-04 19:20:00, San Francisco,California,Monitor
142603,27in FHD Monitor,1,149.99,2019-01-11 12:31:00, Boston,Massachusetts,Monitor
142604,Apple Airpods Headphones,1,150.0,2019-01-04 09:10:00, Atlanta,Georgia,Headphones
142604,AAA Batteries (4-pack),1,2.99,2019-01-04 09:10:00, Atlanta,Georgia,Batteries
142605,AA Batteries (4-pack),1,3.84,2019-01-17 15:59:00, Dallas,Texas,Batteries
142606,Apple Airpods Headphones,1,150.0,2019-01-24 17:38:00, San Francisco,California,Headphones
142607,27in 4K Gaming Monitor,1,389.99,2019-01-10 13:44:00, San Francisco,California,Monitor
142608,Apple Airpods Headphones,1,150.0,2019-01-07 09:46:00, San Francisco,California,Headphones
142609,Bose SoundSport Headphones,1,99.99,2019-01-26 21:47:00, Dallas,Texas,Headphones
142610,Apple Airpods Headphones,1,150.0,2019-01-26 19:48:00, Los Angeles,California,Headphones
142610,iPhone,1,700.0,2019-01-26 19:48:00, Los Angeles,California,Phone
142611,AAA Batteries (4-pack),1,2.99,2019-01-27 19:16:00, Boston,Massachusetts,Batteries
142612,Google Phone,1,600.0,2019-01-13 09:55:00, San Francisco,California,Phone
142613,AAA Batteries (4-pack),2,2.99,2019-01-06 16:29:00, Los Angeles,California,Batteries
142614,AAA Batteries (4-pack),1,2.99,2019-01-02 07:53:00, Atlanta,Georgia,Batteries
142615,iPhone,1,700.0,2019-01-23 13:06:00, Boston,Massachusetts,Phone
142616,Macbook Pro Laptop,1,1700.0,2019-01-20 00:15:00, New York City,New York,Laptop
142617,Macbook Pro Laptop,1,1700.0,2019-01-15 16:38:00, Los Angeles,California,Laptop
142618,USB-C Charging Cable,1,11.95,2019-01-03 19:20:00, Seattle,Washington,Charging Cable
142619,34in Ultrawide Monitor,1,379.99,2019-01-12 14:09:00, San Francisco,California,Monitor
142620,Lightning Charging Cable,1,14.95,2019-01-26 14:13:00, San Francisco,California,Charging Cable
142621,Bose SoundSport Headphones,1,99.99,2019-01-03 11:48:00, San Francisco,California,Headphones
142622,Wired Headphones,1,11.99,2019-01-27 16:49:00, San Francisco,California,Headphones
142623,Apple Airpods Headphones,1,150.0,2019-01-20 00:24:00, San Francisco,California,Headphones
142624,AA Batteries (4-pack),1,3.84,2019-01-08 18:10:00, Atlanta,Georgia,Batteries
142625,Lightning Charging Cable,1,14.95,2019-01-26 20:05:00, Atlanta,Georgia,Charging Cable
142626,AAA Batteries (4-pack),1,2.99,2019-01-22 13:22:00, San Francisco,California,Batteries
142627,iPhone,1,700.0,2019-01-18 17:57:00, San Francisco,California,Phone
142628,AAA Batteries (4-pack),2,2.99,2019-01-25 14:56:00, Portland,Maine,Batteries
142629,Apple Airpods Headphones,1,150.0,2019-01-15 15:28:00, San Francisco,California,Headphones
142630,Wired Headphones,1,11.99,2019-01-14 20:50:00, San Francisco,California,Headphones
142631,Bose SoundSport Headphones,1,99.99,2019-01-09 12:15:00, Seattle,Washington,Headphones
142632,Lightning Charging Cable,1,14.95,2019-01-21 00:07:00, Los Angeles,California,Charging Cable
142633,AAA Batteries (4-pack),1,2.99,2019-01-17 07:58:00, Los Angeles,California,Batteries
142634,Google Phone,1,600.0,2019-01-04 09:03:00, Dallas,Texas,Phone
142634,USB-C Charging Cable,1,11.95,2019-01-04 09:03:00, Dallas,Texas,Charging Cable
142635,ThinkPad Laptop,1,999.99,2019-01-17 12:35:00, New York City,New York,Laptop
142636,Bose SoundSport Headphones,1,99.99,2019-01-10 20:09:00, Dallas,Texas,Headphones
142637,Wired Headphones,1,11.99,2019-01-02 16:43:00, Seattle,Washington,Headphones
142638,USB-C Charging Cable,1,11.95,2019-01-29 18:23:00, Boston,Massachusetts,Charging Cable
142639,AAA Batteries (4-pack),1,2.99,2019-01-13 13:09:00, Seattle,Washington,Batteries
142639,27in 4K Gaming Monitor,1,389.99,2019-01-13 13:09:00, Seattle,Washington,Monitor
142640,Lightning Charging Cable,1,14.95,2019-01-23 08:05:00, Seattle,Washington,Charging Cable
142641,27in FHD Monitor,1,149.99,2019-01-24 16:33:00, Atlanta,Georgia,Monitor
142642,Wired Headphones,1,11.99,2019-01-02 13:17:00, Austin,Texas,Headphones
142643,AA Batteries (4-pack),1,3.84,2019-01-24 10:07:00, Portland,Oregon,Batteries
142644,Wired Headphones,1,11.99,2019-01-12 15:06:00, San Francisco,California,Headphones
142645,Lightning Charging Cable,1,14.95,2019-01-24 17:21:00, San Francisco,California,Charging Cable
142646,Lightning Charging Cable,1,14.95,2019-01-27 17:36:00, Atlanta,Georgia,Charging Cable
142647,AA Batteries (4-pack),1,3.84,2019-01-29 16:21:00, Portland,Maine,Batteries
142648,Bose SoundSport Headphones,1,99.99,2019-01-18 13:53:00, Atlanta,Georgia,Headphones
142649,AA Batteries (4-pack),1,3.84,2019-01-19 23:22:00, San Francisco,California,Batteries
142650,34in Ultrawide Monitor,1,379.99,2019-01-11 19:16:00, Los Angeles,California,Monitor
142651,USB-C Charging Cable,1,11.95,2019-01-11 22:12:00, New York City,New York,Charging Cable
142651,AA Batteries (4-pack),1,3.84,2019-01-11 22:12:00, New York City,New York,Batteries
142652,USB-C Charging Cable,1,11.95,2019-01-24 17:36:00, San Francisco,California,Charging Cable
142652,Lightning Charging Cable,1,14.95,2019-01-24 17:36:00, San Francisco,California,Charging Cable
142653,Wired Headphones,1,11.99,2019-01-28 00:04:00, San Francisco,California,Headphones
142654,Wired Headphones,1,11.99,2019-01-28 15:06:00, Los Angeles,California,Headphones
142655,20in Monitor,1,109.99,2019-01-16 20:09:00, New York City,New York,Monitor
142656,USB-C Charging Cable,1,11.95,2019-01-30 16:40:00, Atlanta,Georgia,Charging Cable
142657,Bose SoundSport Headphones,1,99.99,2019-01-25 14:13:00, San Francisco,California,Headphones
142658,20in Monitor,1,109.99,2019-01-26 23:09:00, Portland,Oregon,Monitor
142659,Apple Airpods Headphones,1,150.0,2019-01-11 22:39:00, Austin,Texas,Headphones
142660,27in 4K Gaming Monitor,1,389.99,2019-01-30 18:01:00, San Francisco,California,Monitor
142661,USB-C Charging Cable,2,11.95,2019-01-25 01:49:00, New York City,New York,Charging Cable
142662,Wired Headphones,1,11.99,2019-01-24 18:55:00, Seattle,Washington,Headphones
142663,Lightning Charging Cable,1,14.95,2019-01-13 17:50:00, New York City,New York,Charging Cable
142664,Apple Airpods Headphones,1,150.0,2019-01-07 11:08:00, San Francisco,California,Headphones
142665,Bose SoundSport Headphones,1,99.99,2019-01-25 19:58:00, Los Angeles,California,Headphones
142666,Macbook Pro Laptop,1,1700.0,2019-01-14 10:42:00, Los Angeles,California,Laptop
142667,USB-C Charging Cable,1,11.95,2019-01-03 12:30:00, Austin,Texas,Charging Cable
142668,AAA Batteries (4-pack),1,2.99,2019-01-12 10:11:00, San Francisco,California,Batteries
142669,27in 4K Gaming Monitor,1,389.99,2019-01-02 15:16:00, San Francisco,California,Monitor
142670,27in FHD Monitor,1,149.99,2019-01-11 12:20:00, Austin,Texas,Monitor
142671,27in FHD Monitor,1,149.99,2019-01-18 17:08:00, Boston,Massachusetts,Monitor
142672,iPhone,1,700.0,2019-01-13 13:49:00, Los Angeles,California,Phone
